,Sentence #,Word,POS,Tag
85871,,Gama,NNP,ORG
85872,,4,CD,O
85873,,2,CD,O
85874,,0,CD,O
85875,,2,CD,O
85876,,6,CD,O
85877,,7,CD,O
85878,,6,CD,O
85879,,Coritiba,NNP,ORG
85880,,5,CD,O
85881,,2,CD,O
85882,,0,CD,O
85883,,3,CD,O
85884,,3,CD,O
85885,,9,CD,O
85886,,6,CD,O
85887,,Botafogo,NNP,ORG
85888,,3,CD,O
85889,,1,CD,O
85890,,2,CD,O
85891,,0,CD,O
85892,,4,CD,O
85893,,3,CD,O
85894,,5,CD,O
85895,,Internacional,JJ,ORG
85896,,4,CD,O
85897,,1,CD,O
85898,,2,CD,O
85899,,1,CD,O
85900,,4,CD,O
85901,,3,CD,O
85902,,5,CD,O
85903,,Criciuma,NNP,ORG
85904,,5,CD,O
85905,,1,CD,O
85906,,2,CD,O
85907,,2,CD,O
85908,,7,CD,O
85909,,8,CD,O
85910,,5,CD,O
85911,,Vitoria,NNP,ORG
85912,,5,CD,O
85913,,1,CD,O
85914,,2,CD,O
85915,,2,CD,O
85916,,5,CD,O
85917,,6,CD,O
85918,,5,CD,O
85919,,Santos,NNS,ORG
85920,,3,CD,O
85921,,1,CD,O
85922,,1,CD,O
85923,,1,CD,O
85924,,3,CD,O
85925,,3,CD,O
85926,,4,CD,O
85927,,Corinthians,NNS,ORG
85928,,4,CD,O
85929,,1,CD,O
85930,,1,CD,O
85931,,2,CD,O
85932,,1,CD,O
85933,,3,CD,O
85934,,4,CD,O
85935,,Bahia,NNP,ORG
85936,,5,CD,O
85937,,1,CD,O
85938,,1,CD,O
85939,,3,CD,O
85940,,5,CD,O
85941,,8,CD,O
85942,,4,CD,O
85943,,Fluminense,VB,ORG
85944,,4,CD,O
85945,,1,CD,O
85946,,1,CD,O
85947,,2,CD,O
85948,,3,CD,O
85949,,6,CD,O
85950,,4,CD,O
85951,,Atletico,NNP,ORG
85952,,Paranaense,NNP,ORG
85953,,3,CD,O
85954,,1,CD,O
85955,,0,CD,O
85956,,2,CD,O
85957,,4,CD,O
85958,,6,CD,O
85959,,3,CD,O
85960,,Guarani,NNP,ORG
85961,,3,CD,O
85962,,0,CD,O
85963,,1,CD,O
85964,,2,CD,O
85965,,1,CD,O
85966,,5,CD,O
85967,,1,CD,O
85968,,Bragantino,VBG,ORG
85969,,4,CD,O
85970,,0,CD,O
85971,,0,CD,O
85972,,4,CD,O
85973,,3,CD,O
85974,,12,CD,O
85975,,0,CD,O
85976,,Note,NN,O
85977,,:,:,O
85978,,Top,JJ,O
85979,,eight,CD,O
85980,,teams,NNS,O
85981,,qualify,VBP,O
85982,,for,IN,O
85983,,the,DT,O
85984,,quarter-finals,NNS,O
85985,Sentence: 3106,If,IN,O
85986,,teams,NNS,O
85987,,are,VBP,O
85988,,level,NN,O
85989,,on,IN,O
85990,,points,NNS,O
85991,,",",",",O
85992,,positions,NNS,O
85993,,are,VBP,O
85994,,determined,VBN,O
85995,,by,IN,O
85996,,the,DT,O
85997,,number,NN,O
85998,,of,IN,O
85999,,games,NNS,O
86000,,won,VBD,O
86001,Sentence: 3107,-DOCSTART-,-X-,O
86002,,BASKETBALL,NNP,O
86003,,-,:,O
86004,,PHILIPPINE,NNP,MISC
86005,,PRO-LEAGUE,NNP,O
86006,,RESULTS,NNS,O
86007,Sentence: 3108,MANILA,NNP,LOC
86008,,1996-08-26,CD,O
86009,,Results,NNS,O
86010,,of,IN,O
86011,,semi-final,JJ,O
86012,,round,JJ,O
86013,,games,NNS,O
86014,,played,VBD,O
86015,,on,IN,O
86016,,late,JJ,O
86017,,Sunday,NNP,O
86018,,in,IN,O
86019,,the,DT,O
86020,,Philippine,JJ,ORG
86021,,Basketball,NNP,ORG
86022,,Association,NNP,ORG
86023,,second,JJ,O
86024,,conference,NN,O
86025,,",",",",O
86026,,which,WDT,O
86027,,includes,VBZ,O
86028,,American,NNP,MISC
86029,,players,NNS,O
86030,,:,:,O
86031,,Formula,NNP,ORG
86032,,Shell,NNP,ORG
86033,,beat,VBD,O
86034,,Ginebra,NNP,ORG
86035,,San,NNP,ORG
86036,,Miguel,NNP,ORG
86037,,89-86,CD,O
86038,,(,(,O
86039,,45-46,CD,O
86040,,half-time,NN,O
86041,,),),O
86042,,-DOCSTART-,-X-,O
86043,,SOCCER,NN,O
86044,,-,:,O
86045,,RESULTS,NNS,O
86046,,OF,IN,O
86047,,SOUTH,NNP,MISC
86048,,KOREAN,JJ,MISC
86049,,PRO-SOCCER,NN,O
86050,,GAMES,VBZ,O
86051,Sentence: 3109,SEOUL,VB,LOC
86052,,1996-08-26,CD,O
86053,,Results,NNS,O
86054,,of,IN,O
86055,,South,JJ,MISC
86056,,Korean,JJ,MISC
86057,,pro-soccer,NN,O
86058,,games,NNS,O
86059,,played,VBN,O
86060,,on,IN,O
86061,,Sunday,NNP,O
86062,Sentence: 3110,Puchon,NN,ORG
86063,,3,CD,O
86064,,Chonan,JJ,ORG
86065,,0,CD,O
86066,,(,(,O
86067,,halftime,NN,O
86068,,1-0,CD,O
86069,,),),O
86070,,Pohang,VBG,ORG
86071,,3,CD,O
86072,,Chonbuk,NNP,ORG
86073,,2,CD,O
86074,,(,(,O
86075,,halftime,NN,O
86076,,0-0,CD,O
86077,,),),O
86078,,Standings,NNS,O
86079,,after,IN,O
86080,,games,NNS,O
86081,,played,VBN,O
86082,,on,IN,O
86083,,Sunday,NNP,O
86084,,(,(,O
86085,,tabulate,NN,O
86086,,under,IN,O
86087,,-,:,O
86088,,won,VBD,O
86089,,",",",",O
86090,,drawn,VBN,O
86091,,",",",",O
86092,,lost,VBD,O
86093,,",",",",O
86094,,goals,NNS,O
86095,,for,IN,O
86096,,",",",",O
86097,,goals,NNS,O
86098,,against,IN,O
86099,,",",",",O
86100,,points,VBZ,O
86101,,),),O
86102,,:,:,O
86103,,W,NNP,O
86104,,D,NNP,O
86105,,L,NNP,O
86106,,G,NNP,O
86107,,/,SYM,O
86108,,F,NN,O
86109,,G,NNP,O
86110,,/,SYM,O
86111,,A,DT,O
86112,,P,NN,O
86113,,Puchon,NN,ORG
86114,,2,CD,O
86115,,1,CD,O
86116,,0,CD,O
86117,,4,CD,O
86118,,0,CD,O
86119,,7,CD,O
86120,,Chonan,NN,ORG
86121,,2,CD,O
86122,,0,CD,O
86123,,1,CD,O
86124,,9,CD,O
86125,,9,CD,O
86126,,6,CD,O
86127,,Pohang,VBG,ORG
86128,,1,CD,O
86129,,1,CD,O
86130,,1,CD,O
86131,,8,CD,O
86132,,8,CD,O
86133,,4,CD,O
86134,,Ulsan,NN,ORG
86135,,1,CD,O
86136,,0,CD,O
86137,,1,CD,O
86138,,6,CD,O
86139,,6,CD,O
86140,,3,CD,O
86141,,Anyang,VBG,ORG
86142,,0,CD,O
86143,,3,CD,O
86144,,0,CD,O
86145,,5,CD,O
86146,,5,CD,O
86147,,3,CD,O
86148,,Suwon,NN,ORG
86149,,0,CD,O
86150,,3,CD,O
86151,,0,CD,O
86152,,3,CD,O
86153,,3,CD,O
86154,,3,CD,O
86155,,Pusan,NN,ORG
86156,,0,CD,O
86157,,2,CD,O
86158,,0,CD,O
86159,,3,CD,O
86160,,3,CD,O
86161,,2,CD,O
86162,,Chonnam,NNP,ORG
86163,,0,CD,O
86164,,2,CD,O
86165,,1,CD,O
86166,,4,CD,O
86167,,5,CD,O
86168,,2,CD,O
86169,,Chonbuk,NNP,ORG
86170,,0,CD,O
86171,,0,CD,O
86172,,2,CD,O
86173,,2,CD,O
86174,,5,CD,O
86175,,0,CD,O
86176,,-DOCSTART-,-X-,O
86177,,BASEBALL,NNP,O
86178,,-,:,O
86179,,RESULTS,NNS,O
86180,,OF,IN,O
86181,,S.,NNP,MISC
86182,,KOREAN,JJ,MISC
86183,,PRO-BASEBALL,NN,O
86184,,GAMES,VBZ,O
86185,Sentence: 3111,SEOUL,VB,LOC
86186,,1996-08-26,CD,O
86187,,Results,NNS,O
86188,,of,IN,O
86189,,South,JJ,MISC
86190,,Korean,JJ,MISC
86191,,pro-baseball,JJ,O
86192,,games,NNS,O
86193,,played,VBN,O
86194,,on,IN,O
86195,,Sunday,NNP,O
86196,Sentence: 3112,OB,NNP,ORG
86197,,2,CD,O
86198,,Lotte,NNP,ORG
86199,,1,CD,O
86200,,Hanwha,NNP,ORG
86201,,3,CD,O
86202,,Haitai,NNP,ORG
86203,,2,CD,O
86204,,Hyundai,NNP,ORG
86205,,8,CD,O
86206,,Samsung,NNP,ORG
86207,,1,CD,O
86208,,Ssangbangwool,NN,ORG
86209,,3,CD,O
86210,,LG,NNP,ORG
86211,,1,CD,O
86212,,Standings,NNS,O
86213,,after,IN,O
86214,,games,NNS,O
86215,,played,VBN,O
86216,,on,IN,O
86217,,Sunday,NNP,O
86218,,(,(,O
86219,,tabulate,NN,O
86220,,under,IN,O
86221,,won,JJ,O
86222,,",",",",O
86223,,drawn,VBN,O
86224,,",",",",O
86225,,lost,VBD,O
86226,,",",",",O
86227,,winning,VBG,O
86228,,percentage,NN,O
86229,,",",",",O
86230,,games,NNS,O
86231,,behind,IN,O
86232,,first,JJ,O
86233,,place,NN,O
86234,,),),O
86235,,W,NNP,O
86236,,D,NNP,O
86237,,L,NNP,O
86238,,PCT,NNP,O
86239,,GB,NNP,O
86240,,Haitai,NNP,ORG
86241,,63,CD,O
86242,,2,CD,O
86243,,41,CD,O
86244,,.604,CD,O
86245,,-,:,O
86246,,Ssangbangwool,NN,ORG
86247,,58,CD,O
86248,,2,CD,O
86249,,47,CD,O
86250,,.551,CD,O
86251,,5,CD,O
86252,,1/2,CD,O
86253,,Hyundai,NNP,ORG
86254,,56,CD,O
86255,,5,CD,O
86256,,47,CD,O
86257,,.542,CD,O
86258,,6,CD,O
86259,,1/2,CD,O
86260,,Hanwha,NNP,ORG
86261,,56,CD,O
86262,,1,CD,O
86263,,48,CD,O
86264,,.538,CD,O
86265,,7,CD,O
86266,,Samsung,NNP,ORG
86267,,47,CD,O
86268,,5,CD,O
86269,,55,CD,O
86270,,.463,CD,O
86271,,15,CD,O
86272,,Lotte,NNP,ORG
86273,,44,CD,O
86274,,6,CD,O
86275,,53,CD,O
86276,,.456,CD,O
86277,,15,CD,O
86278,,1/2,CD,O
86279,,LG,VBG,ORG
86280,,44,CD,O
86281,,5,CD,O
86282,,58,CD,O
86283,,.435,CD,O
86284,,18,CD,O
86285,,OB,NNP,ORG
86286,,41,CD,O
86287,,6,CD,O
86288,,60,CD,O
86289,,.411,CD,O
86290,,20,CD,O
86291,,1/2,CD,O
86292,,-DOCSTART-,-X-,O
86293,,SOCCER,NN,O
86294,,-,:,O
86295,,MOROCCAN,NNP,MISC
86296,,FIRST,NNP,O
86297,,DIVISION,NNP,O
86298,,RESULTS,NNS,O
86299,Sentence: 3113,RABAT,JJ,LOC
86300,,1996-08-26,CD,O
86301,,Results,NNS,O
86302,,of,IN,O
86303,,Moroccan,JJ,MISC
86304,,first,JJ,O
86305,,division,NN,O
86306,,soccer,NN,O
86307,,matches,NNS,O
86308,,played,VBN,O
86309,,on,IN,O
86310,,Sunday,NNP,O
86311,,:,:,O
86312,,Widad,NNP,ORG
86313,,Fes,NNPS,ORG
86314,,3,CD,O
86315,,Oujda,NNP,ORG
86316,,1,CD,O
86317,,Raja,NNP,ORG
86318,,Casablanca,NNP,ORG
86319,,4,CD,O
86320,,Tetouan,JJ,ORG
86321,,0,CD,O
86322,,Jeunesse,NNP,ORG
86323,,Massira,NNP,ORG
86324,,0,CD,O
86325,,Widad,NNP,ORG
86326,,Casablanca,NNP,ORG
86327,,2,CD,O
86328,,Sporting,NNP,ORG
86329,,Sale,NN,ORG
86330,,0,CD,O
86331,,Meknes,NNS,ORG
86332,,1,CD,O
86333,,Settat,NN,ORG
86334,,1,CD,O
86335,,Marrakesh,NNP,ORG
86336,,0,CD,O
86337,,Khouribga,NNP,ORG
86338,,3,CD,O
86339,,Mohammedia,NNS,ORG
86340,,0,CD,O
86341,,Sidi,NNP,ORG
86342,,Kacem,NNP,ORG
86343,,0,CD,O
86344,,Royal,NNP,ORG
86345,,Armed,NNP,ORG
86346,,Forces,NNPS,ORG
86347,,0,CD,O
86348,,El,NNP,ORG
86349,,Jadida,NNP,ORG
86350,,1,CD,O
86351,,Hassania,NNP,ORG
86352,,Agadir,NNP,ORG
86353,,0,CD,O
86354,,-DOCSTART-,-X-,O
86355,,TENNIS,NNS,O
86356,,-,:,O
86357,,QUENCH,RB,O
86358,,YOUR,JJ,O
86359,,THIRST,NN,O
86360,,-,:,O
86361,,IF,IN,O
86362,,YOU,PRP,O
86363,,CAN,JJ,O
86364,,AFFORD,NNP,O
86365,,IT,PRP,O
86366,,AT,NNP,O
86367,,U.S.,NNP,MISC
86368,,OPEN,NNP,MISC
86369,Sentence: 3114,Bill,NNP,PER
86370,,Berkrot,NNP,PER
86371,,NEW,NNP,LOC
86372,,YORK,NNP,LOC
86373,,1996-08-26,CD,O
86374,,A,DT,O
86375,,message,NN,O
86376,,on,IN,O
86377,,television,NN,O
86378,,monitors,NNS,O
86379,,all,DT,O
86380,,around,IN,O
86381,,the,DT,O
86382,,National,NNP,LOC
86383,,Tennis,NNP,LOC
86384,,Centre,NNP,LOC
86385,,reads,VBZ,O
86386,,:,:,O
86387,,Due,JJ,O
86388,,to,TO,O
86389,,hot,JJ,O
86390,,weather,NN,O
86391,,please,VB,O
86392,,seek,VB,O
86393,,shade,NN,O
86394,,and,CC,O
86395,,drink,NN,O
86396,,plenty,NN,O
86397,,of,IN,O
86398,,fluids,NNS,O
86399,,--,:,O
86400,,sound,JJ,O
86401,,advice,NN,O
86402,,until,IN,O
86403,,you,PRP,O
86404,,check,VB,O
86405,,out,RP,O
86406,,the,DT,O
86407,,price,NN,O
86408,,of,IN,O
86409,,fluids,NNS,O
86410,Sentence: 3115,Perhaps,RB,O
86411,,the,DT,O
86412,,advisory,NN,O
86413,,was,VBD,O
86414,,cut,VBN,O
86415,,off,RP,O
86416,,before,IN,O
86417,,concluding,VBG,O
86418,,:,:,O
86419,,...and,NN,O
86420,,bring,VB,O
86421,,plenty,RB,O
86422,,of,IN,O
86423,,money,NN,O
86424,Sentence: 3116,A,DT,O
86425,,small,JJ,O
86426,,bottle,NN,O
86427,,of,IN,O
86428,,a,DT,O
86429,,garishly-coloured,JJ,O
86430,,sports,NNS,O
86431,,drink,VBP,O
86432,,at,IN,O
86433,,the,DT,O
86434,,sun-drenched,JJ,O
86435,,U.S.,NNP,MISC
86436,,Open,NNP,MISC
86437,,is,VBZ,O
86438,,going,VBG,O
86439,,for,IN,O
86440,,$,$,O
86441,,3.75,CD,O
86442,,",",",",O
86443,,while,IN,O
86444,,a,DT,O
86445,,litre,NN,O
86446,,of,IN,O
86447,,basic,JJ,O
86448,,",",",",O
86449,,life-sustaining,JJ,O
86450,,water,NN,O
86451,,will,MD,O
86452,,set,VB,O
86453,,you,PRP,O
86454,,back,RB,O
86455,,$,$,O
86456,,4.00,CD,O
86457,,--,:,O
86458,,for,IN,O
86459,,water,NN,O
86460,,?,.,O
86461,Sentence: 3117,At,IN,O
86462,,the,DT,O
86463,,Olympics,NNPS,MISC
86464,,water,NN,O
86465,,was,VBD,O
86466,,only,RB,O
86467,,a,DT,O
86468,,dollar,NN,O
86469,,",",",",O
86470,,and,CC,O
86471,,that,DT,O
86472,,was,VBD,O
86473,,the,DT,O
86474,,Olympics,NNPS,MISC
86475,,",",",",O
86476,,said,VBD,O
86477,,one,CD,O
86478,,incredulous,JJ,O
86479,,fan,NN,O
86480,,",",",",O
86481,,noting,VBG,O
86482,,that,IN,O
86483,,the,DT,O
86484,,Atlanta,NNP,MISC
86485,,Games,NNPS,MISC
86486,,had,VBD,O
86487,,been,VBN,O
86488,,notorious,JJ,O
86489,,for,IN,O
86490,,price,NN,O
86491,,gouging,NN,O
86492,Sentence: 3118,U.S.,NNP,MISC
86493,,Open,NNP,MISC
86494,,officials,NNS,O
86495,,managed,VBD,O
86496,,to,TO,O
86497,,insult,VB,O
86498,,most,JJS,O
86499,,of,IN,O
86500,,the,DT,O
86501,,male,JJ,O
86502,,tennis,NN,O
86503,,players,NNS,O
86504,,last,JJ,O
86505,,week,NN,O
86506,,with,IN,O
86507,,their,PRP$,O
86508,,controversial,JJ,O
86509,,handling,NN,O
86510,,of,IN,O
86511,,the,DT,O
86512,,seeding,NN,O
86513,,and,CC,O
86514,,draw,VB,O
86515,Sentence: 3119,When,WRB,O
86516,,the,DT,O
86517,,tournament,NN,O
86518,,began,VBD,O
86519,,on,IN,O
86520,,Monday,NNP,O
86521,,it,PRP,O
86522,,was,VBD,O
86523,,the,DT,O
86524,,fans,NNS,O
86525,,',POS,O
86526,,turn,NN,O
86527,,to,TO,O
86528,,be,VB,O
86529,,offended,JJ,O
86530,Sentence: 3120,That,DT,O
86531,,baked,JJ,O
86532,,lasagna,NN,O
86533,,better,RBR,O
86534,,be,VB,O
86535,,good,JJ,O
86536,,for,IN,O
86537,,$,$,O
86538,,8.50,CD,O
86539,,",",",",O
86540,,said,VBD,O
86541,,New,NNP,MISC
86542,,Yorker,NNP,MISC
86543,,Rebecca,NNP,PER
86544,,Weinstein,NNP,PER
86545,,",",",",O
86546,,a,DT,O
86547,,U.S.,NNP,MISC
86548,,Open,NNP,MISC
86549,,regular,JJ,O
86550,,who,WP,O
86551,,was,VBD,O
86552,,eating,VBG,O
86553,,a,DT,O
86554,,sandwich,NN,O
86555,,she,PRP,O
86556,,had,VBD,O
86557,,brought,VBN,O
86558,,from,IN,O
86559,,home,NN,O
86560,Sentence: 3121,A,DT,O
86561,,trio,NN,O
86562,,of,IN,O
86563,,hungry,JJ,O
86564,,fans,NNS,O
86565,,at,IN,O
86566,,the,DT,O
86567,,food,NN,O
86568,,court,NN,O
86569,,who,WP,O
86570,,had,VBD,O
86571,,already,RB,O
86572,,forked,VBN,O
86573,,over,IN,O
86574,,the,DT,O
86575,,lasagna,NN,O
86576,,money,NN,O
86577,,pronounced,VBD,O
86578,,it,PRP,O
86579,,good,JJ,O
86580,,",",",",O
86581,,but,CC,O
86582,,Carol,NNP,PER
86583,,Perry,NNP,PER
86584,,chimed,VBD,O
86585,,in,RB,O
86586,,",",",",O
86587,,The,DT,O
86588,,water,NN,O
86589,,is,VBZ,O
86590,,ridiculous,JJ,O
86591,,",",",",O
86592,,they,PRP,O
86593,,want,VBP,O
86594,,four,CD,O
86595,,dollars,NNS,O
86596,,for,IN,O
86597,,the,DT,O
86598,,water,NN,O
86599,,",",",",O
86600,,you,PRP,O
86601,,might,MD,O
86602,,as,RB,O
86603,,well,RB,O
86604,,get,VB,O
86605,,a,DT,O
86606,,glass,NN,O
86607,,of,IN,O
86608,,wine,NN,O
86609,Sentence: 3122,Indeed,RB,O
86610,,",",",",O
86611,,a,DT,O
86612,,nice,JJ,O
86613,,glass,NN,O
86614,,of,IN,O
86615,,chardonnay,NN,O
86616,,or,CC,O
86617,,white,JJ,O
86618,,zinfandel,NN,O
86619,,was,VBD,O
86620,,going,VBG,O
86621,,for,IN,O
86622,,$,$,O
86623,,4.75,CD,O
86624,,",",",",O
86625,,while,IN,O
86626,,an,DT,O
86627,,imported,VBN,O
86628,,beer,NN,O
86629,,was,VBD,O
86630,,just,RB,O
86631,,a,DT,O
86632,,bit,NN,O
86633,,more,RBR,O
86634,,than,IN,O
86635,,the,DT,O
86636,,water,NN,O
86637,,at,IN,O
86638,,$,$,O
86639,,4.50,CD,O
86640,Sentence: 3123,What,WP,O
86641,,'s,VBZ,O
86642,,the,DT,O
86643,,message,NN,O
86644,,here,RB,O
86645,,?,.,O
86646,Sentence: 3124,Maybe,RB,O
86647,,they,PRP,O
86648,,want,VBP,O
86649,,us,PRP,O
86650,,to,TO,O
86651,,be,VB,O
86652,,alcoholics,NNS,O
86653,,",",",",O
86654,,Perry,NNP,PER
86655,,joked,VBD,O
86656,,before,IN,O
86657,,lifting,VBG,O
86658,,her,PRP$,O
86659,,glass,NN,O
86660,,of,IN,O
86661,,wine,NN,O
86662,Sentence: 3125,Fans,NNS,O
86663,,will,MD,O
86664,,be,VB,O
86665,,shelling,VBG,O
86666,,out,RP,O
86667,,$,$,O
86668,,12.50,CD,O
86669,,for,IN,O
86670,,a,DT,O
86671,,hamburger,NN,O
86672,,and,CC,O
86673,,a,DT,O
86674,,large,JJ,O
86675,,french,JJ,O
86676,,fries,NNS,O
86677,Sentence: 3126,And,CC,O
86678,,that,DT,O
86679,,little,JJ,O
86680,,snack,NN,O
86681,,is,VBZ,O
86682,,guaranteed,VBN,O
86683,,to,TO,O
86684,,make,VB,O
86685,,you,PRP,O
86686,,thirsty,JJ,O
86687,Sentence: 3127,Make,VB,O
86688,,that,IN,O
86689,,$,$,O
86690,,16.50,CD,O
86691,Sentence: 3128,Even,RB,O
86692,,a,DT,O
86693,,sandwich,NN,O
86694,,as,IN,O
86695,,pedestrian,NN,O
86696,,as,IN,O
86697,,a,DT,O
86698,,ham,NN,O
86699,,and,CC,O
86700,,swiss,NNS,O
86701,,cheese,NN,O
86702,,is,VBZ,O
86703,,going,VBG,O
86704,,for,IN,O
86705,,a,DT,O
86706,,whopping,JJ,O
86707,,$,$,O
86708,,8.00,CD,O
86709,Sentence: 3129,Of,IN,O
86710,,course,NN,O
86711,,",",",",O
86712,,it,PRP,O
86713,,is,VBZ,O
86714,,served,VBN,O
86715,,on,IN,O
86716,,a,DT,O
86717,,tuscan,NN,O
86718,,roll,NN,O
86719,Sentence: 3130,It,PRP,O
86720,,must,MD,O
86721,,be,VB,O
86722,,the,DT,O
86723,,cost,NN,O
86724,,of,IN,O
86725,,flying,VBG,O
86726,,those,DT,O
86727,,rolls,NNS,O
86728,,over,IN,O
86729,,from,IN,O
86730,,Tuscany,NNP,LOC
86731,,every,DT,O
86732,,day,NN,O
86733,,that,WDT,O
86734,,drives,VBZ,O
86735,,up,RP,O
86736,,the,DT,O
86737,,price,NN,O
86738,,of,IN,O
86739,,the,DT,O
86740,,sandwich,NN,O
86741,Sentence: 3131,-DOCSTART-,-X-,O
86742,,TENNIS,NNS,O
86743,,-,:,O
86744,,HUBER,NNP,PER
86745,,AND,CC,O
86746,,MALEEVA,NNP,PER
86747,,FALL,NN,O
86748,,",",",",O
86749,,UP-AND-COMERS,NNP,O
86750,,ADVANCE,NNP,O
86751,,AT,NNP,O
86752,,OPEN,NNP,MISC
86753,Sentence: 3132,Larry,NNP,PER
86754,,Fine,NNP,PER
86755,,NEW,NNP,LOC
86756,,YORK,NNP,LOC
86757,,1996-08-26,CD,O
86758,,Martina,NNP,PER
86759,,Hingis,NNP,PER
86760,,led,VBD,O
86761,,a,DT,O
86762,,youthful,JJ,O
86763,,charge,NN,O
86764,,and,CC,O
86765,,Australian,NNP,MISC
86766,,Open,NNP,MISC
86767,,finalist,NN,O
86768,,Anke,NNP,PER
86769,,Huber,NNP,PER
86770,,and,CC,O
86771,,Magdalena,NNP,PER
86772,,Maleeva,NNP,PER
86773,,were,VBD,O
86774,,fallen,VBN,O
86775,,seeds,NNS,O
86776,,on,IN,O
86777,,Monday,NNP,O
86778,,in,IN,O
86779,,a,DT,O
86780,,hot,JJ,O
86781,,",",",",O
86782,,sunny,JJ,O
86783,,opening,NN,O
86784,,to,TO,O
86785,,the,DT,O
86786,,U.S.,NNP,MISC
86787,,Open,NNP,MISC
86788,,tennis,NN,O
86789,,championships,NNS,O
86790,Sentence: 3133,The,DT,O
86791,,15-year-old,JJ,O
86792,,Hingis,NNS,PER
86793,,",",",",O
86794,,seeded,VBN,O
86795,,16th,JJ,O
86796,,",",",",O
86797,,was,VBD,O
86798,,honoured,VBN,O
86799,,to,TO,O
86800,,play,VB,O
86801,,the,DT,O
86802,,first,JJ,O
86803,,match,NN,O
86804,,of,IN,O
86805,,the,DT,O
86806,,season,NN,O
86807,,'s,POS,O
86808,,last,JJ,O
86809,,Grand,NNP,MISC
86810,,Slam,NNP,MISC
86811,,on,IN,O
86812,,Stadium,NNP,LOC
86813,,Court,NNP,LOC
86814,,but,CC,O
86815,,happy,JJ,O
86816,,to,TO,O
86817,,hurry,VB,O
86818,,off,RP,O
86819,,with,IN,O
86820,,a,DT,O
86821,,straight-sets,JJ,O
86822,,victory,NN,O
86823,,over,IN,O
86824,,the,DT,O
86825,,112th-ranked,JJ,O
86826,,Angeles,NNP,PER
86827,,Montolio,NNP,PER
86828,,of,IN,O
86829,,Spain,NNP,LOC
86830,Sentence: 3134,It,PRP,O
86831,,was,VBD,O
86832,,very,RB,O
86833,,hot,JJ,O
86834,,and,CC,O
86835,,I,PRP,O
86836,,did,VBD,O
86837,,n't,RB,O
86838,,want,VB,O
86839,,to,TO,O
86840,,stay,VB,O
86841,,long,JJ,O
86842,,on,IN,O
86843,,the,DT,O
86844,,court,NN,O
86845,,",",",",O
86846,,said,VBD,O
86847,,a,DT,O
86848,,cheery,JJ,O
86849,,Hingis,NNS,PER
86850,,",",",",O
86851,,who,WP,O
86852,,had,VBD,O
86853,,no,DT,O
86854,,worries,NNS,O
86855,,in,IN,O
86856,,racing,VBG,O
86857,,to,TO,O
86858,,a,DT,O
86859,,6-1,CD,O
86860,,6-0,CD,O
86861,,victory,NN,O
86862,,against,IN,O
86863,,the,DT,O
86864,,overmatched,JJ,O
86865,,Spaniard,NNS,MISC
86866,Sentence: 3135,Hoping,VBG,O
86867,,for,IN,O
86868,,a,DT,O
86869,,longer,JJR,O
86870,,engagement,NN,O
86871,,on,IN,O
86872,,the,DT,O
86873,,cement,NN,O
86874,,at,IN,O
86875,,Flushing,NNP,LOC
86876,,Meadows,NNP,LOC
86877,,were,VBD,O
86878,,the,DT,O
86879,,sixth-seeded,JJ,O
86880,,Huber,NNP,PER
86881,,of,IN,O
86882,,Germany,NNP,LOC
86883,,and,CC,O
86884,,12th,JJ,O
86885,,seed,NN,O
86886,,Maleeva,NNP,PER
86887,,of,IN,O
86888,,Bulgaria,NNP,LOC
86889,Sentence: 3136,Huber,NNP,PER
86890,,",",",",O
86891,,who,WP,O
86892,,lost,VBD,O
86893,,to,TO,O
86894,,Monica,NNP,PER
86895,,Seles,NNP,PER
86896,,in,IN,O
86897,,the,DT,O
86898,,Australian,NNP,MISC
86899,,Open,NNP,MISC
86900,,final,NN,O
86901,,",",",",O
86902,,fell,VBD,O
86903,,victim,NN,O
86904,,to,TO,O
86905,,an,DT,O
86906,,unfortunate,JJ,O
86907,,draw,NN,O
86908,,in,IN,O
86909,,bowing,VBG,O
86910,,to,TO,O
86911,,dangerous,JJ,O
86912,,floater,NN,O
86913,,Amanda,NNP,PER
86914,,Coetzer,NNP,PER
86915,,of,IN,O
86916,,South,NNP,LOC
86917,,Africa,NNP,LOC
86918,Sentence: 3137,Coetzer,RB,PER
86919,,",",",",O
86920,,ranked,VBD,O
86921,,17th,JJ,O
86922,,",",",",O
86923,,avenged,VBD,O
86924,,her,PRP$,O
86925,,defeat,NN,O
86926,,to,TO,O
86927,,Huber,NNP,PER
86928,,in,IN,O
86929,,the,DT,O
86930,,Australian,NNP,MISC
86931,,Open,NNP,MISC
86932,,semifinals,VBZ,O
86933,,by,IN,O
86934,,winning,VBG,O
86935,,6-1,JJ,O
86936,,2-6,CD,O
86937,,6-2,NN,O
86938,Sentence: 3138,I,PRP,O
86939,,looked,VBD,O
86940,,at,IN,O
86941,,it,PRP,O
86942,,as,IN,O
86943,,not,RB,O
86944,,a,DT,O
86945,,first,JJ,O
86946,,round,JJ,O
86947,,match,NN,O
86948,,",",",",O
86949,,just,RB,O
86950,,a,DT,O
86951,,great,JJ,O
86952,,challenge,NN,O
86953,,for,IN,O
86954,,me,PRP,O
86955,,",",",",O
86956,,said,VBD,O
86957,,Coetzer,NNP,PER
86958,,",",",",O
86959,,24,CD,O
